atividade_nome,turma,aluno_nome,num_exercicio,resp_aluno,gabarito,certo_ou_errado,tempo_no_exercicio(s),valor_do_exercicio
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,20,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,21,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,22,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,23,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,24,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,25,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,26,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,27,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,28,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,29,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,30,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,31,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,32,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,33,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,34,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,35,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,36,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,37,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,38,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,39,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,40,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,41,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,42,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,43,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,44,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,45,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,46,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,47,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,48,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,49,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,50,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,51,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,52,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,53,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,54,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,55,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,56,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,57,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,58,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,59,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,60,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,61,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,62,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,63,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,64,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,65,,e,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,66,,c,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,67,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,68,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,69,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,70,,e,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,71,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,72,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,73,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,74,,b,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,75,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,76,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,77,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,78,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,79,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,80,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,81,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,82,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,83,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,84,,e,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,85,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,86,,d,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,87,,e,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,88,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,89,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ju,90,,a,errado,,"0,11111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,1,b,c,errado,128.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,2,a,a,certo,104.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,3,b,c,errado,95.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,4,e,e,certo,50.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,5,e,c,errado,80.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,6,d,d,certo,145.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,7,d,d,certo,92.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,8,e,a,errado,95.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,9,d,d,certo,112.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,10,a,c,errado,78.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,11,a,a,certo,52.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,12,e,e,certo,267.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,13,c,c,certo,115.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,14,e,d,errado,103.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,15,c,d,errado,75.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,16,a,c,errado,88.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,17,a,b,errado,122.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,18,b,e,errado,68.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,19,c,e,errado,86.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,20,b,b,certo,148.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,21,b,b,certo,43.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,22,a,a,certo,217.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,23,d,d,certo,119.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,24,a,e,errado,93.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,25,b,b,certo,102.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,26,e,a,errado,81.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,27,e,e,certo,76.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,28,b,a,errado,103.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,29,d,d,certo,57.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,30,d,d,certo,123.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,31,b,b,certo,51.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,32,c,c,certo,47.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,33,c,b,errado,88.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,34,d,c,errado,59.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,35,e,a,errado,94.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,36,a,b,errado,16.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,37,a,a,certo,77.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,38,b,b,certo,47.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,39,d,d,certo,1099.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,40,b,b,certo,87.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,41,b,a,errado,69.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,42,c,c,certo,403.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,43,a,a,certo,121.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,44,c,c,certo,564.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,45,d,d,certo,41.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,46,e,e,certo,64.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,47,b,b,certo,32.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,48,a,c,errado,1166.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,49,b,b,certo,60.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,50,b,d,errado,158.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,51,d,d,certo,38.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,52,e,e,certo,26.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,53,d,b,errado,132.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,54,b,b,certo,196.0,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,55,b,b,certo,118.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,56,c,c,certo,63.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,57,c,c,certo,43.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,58,a,c,errado,101.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,59,c,c,certo,36.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,60,c,d,errado,244.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,61,d,d,certo,118.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,62,b,b,certo,365.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,63,b,b,certo,155.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,64,c,c,certo,106.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,65,e,e,certo,103.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,66,e,c,errado,49.0,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,67,c,a,errado,106.0,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,68,b,b,certo,72.0,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,69,a,a,certo,89.0,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,70,e,e,certo,46.0,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,71,c,c,certo,187.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,72,c,c,certo,123.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,73,d,c,errado,104.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,74,b,b,certo,64.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,75,b,b,certo,245.0,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,76,b,d,errado,205.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,77,e,a,errado,63.0,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,78,d,d,certo,38.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,79,c,d,errado,110.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,80,c,c,certo,63.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,81,b,a,errado,80.0,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,82,d,a,errado,108.0,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,83,d,d,certo,51.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,84,e,e,certo,130.0,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,85,d,d,certo,69.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,86,d,d,certo,262.0,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,87,e,e,certo,175.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,88,b,b,certo,406.0,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,89,a,d,errado,245.0,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jq,90,b,a,errado,46.0,"0,11111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,1,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,2,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,3,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,4,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,5,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,6,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,7,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,8,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,9,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,10,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,11,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,12,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,13,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,14,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,15,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,16,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,17,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,18,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,19,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,20,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,21,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,22,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,23,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,24,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,25,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,26,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,27,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,28,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,29,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,30,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,31,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,32,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,33,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,34,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,35,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,36,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,37,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,38,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,39,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,40,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,41,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,42,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,43,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,44,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,45,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,46,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,47,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,48,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,49,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,50,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,51,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,52,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,53,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,54,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,55,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,56,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,57,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,58,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,59,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,60,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,61,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,62,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,63,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,64,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,65,,e,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,66,,c,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,67,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,68,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,69,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,70,,e,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,71,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,72,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,73,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,74,,b,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,75,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,76,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,77,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,78,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,79,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,80,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,81,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,82,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,83,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,84,,e,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,85,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,86,,d,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,87,,e,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,88,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,89,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jv,90,,a,errado,,"0,11111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jw,1,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jw,2,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jw,3,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jw,4,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,jw,5,,c,errado,,"0,111111"
